Unnamed: 0,course_name,Organization,skills,rating,reviews,metadata,skills_list,level,num_reviews,popularity,combined_text
523,Neural Network from Scratch in TensorFlow,Coursera Project Network," Artificial Neural Networks, Deep Learning, Machine Learning, Data Science, Tensorflow",4.5,4.5(276 reviews),Intermediate · Guided Project · Less Than 2 Hours,"['artificial neural networks', 'deep learning', 'machine learning', 'data science', 'tensorflow']",1.0,276.0,0.3280249291303603,Neural Network from Scratch in TensorFlow artificial neural networks deep learning machine learning data science tensorflow
530,IBM Business Intelligence (BI) Analyst,SkillUp EdTech," Data Management, Databases, SQL, Data Visualization, Database Administration, Database Application, Database Design, Microsoft Excel, Data Structures, Data Architecture, Database Theory, Spreadsheet Software, Data Model, Data Warehousing, Python Programming, Data Analysis, Data Analysis Software, NoSQL, PostgreSQL, Professional Development, Plot (Graphics), Business Analysis, Computational Thinking, Statistical Visualization, Data Mining, Data Science, Data Visualization Software, R Programming, Business Intelligence, Forecasting, Interactive Data Visualization, Statistical Analysis",4.7,4.7(9.8K reviews),Beginner · Professional Certificate · 3 - 6 Months,"['data management', 'databases', 'sql', 'data visualization', 'database administration', 'database application', 'database design', 'microsoft excel', 'data structures', 'data architecture', 'database theory', 'spreadsheet software', 'data model', 'data warehousing', 'python programming', 'data analysis', 'data analysis software', 'nosql', 'postgresql', 'professional development', 'plot (graphics)', 'business analysis', 'computational thinking', 'statistical visualization', 'data mining', 'data science', 'data visualization software', 'r programming', 'business intelligence', 'forecasting', 'interactive data visualization', 'statistical analysis']",0.0,9800.0,0.6743554609604617,IBM Business Intelligence (BI) Analyst data management databases sql data visualization database administration database application database design microsoft excel data structures data architecture database theory spreadsheet software data model data warehousing python programming data analysis data analysis software nosql postgresql professional development plot (graphics) business analysis computational thinking statistical visualization data mining data science data visualization software r programming business intelligence forecasting interactive data visualization statistical analysis
539,Google Cloud Database Engineer,Google Cloud," Databases, Cloud Computing, Google Cloud Platform, Data Management, Cloud Platforms, Database Administration, Database Application, SQL, Cloud Infrastructure, Cloud Storage, Data Analysis, Google App Engine, Kubernetes, PostgreSQL",4.7,4.7(48K reviews),Intermediate · Specialization · 3 - 6 Months,"['databases', 'cloud computing', 'google cloud platform', 'data management', 'cloud platforms', 'database administration', 'database application', 'sql', 'cloud infrastructure', 'cloud storage', 'data analysis', 'google app engine', 'kubernetes', 'postgresql']",1.0,48000.0,0.8189415051656892,Google Cloud Database Engineer databases cloud computing google cloud platform data management cloud platforms database administration database application sql cloud infrastructure cloud storage data analysis google app engine kubernetes postgresql
542,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Google Cloud," DevOps, Communication, Leadership and Management, Collaboration, Design and Product, Entrepreneurship, Product Development, Product Management, Strategy and Operations, Operations Management, Cloud Computing, Cloud Infrastructure, Cloud Platforms, Cloud Storage, Culture, Docker (Software), Google App Engine, Google Cloud Platform, Kubernetes",4.7,4.7(53K reviews),Beginner · Professional Certificate · 3 - 6 Months,"['devops', 'communication', 'leadership and management', 'collaboration', 'design and product', 'entrepreneurship', 'product development', 'product management', 'strategy and operations', 'operations management', 'cloud computing', 'cloud infrastructure', 'cloud platforms', 'cloud storage', 'culture', 'docker (software)', 'google app engine', 'google cloud platform', 'kubernetes']",0.0,53000.0,0.8279592807023968,Preparing for Google Cloud Certification: Cloud DevOps Engineer devops communication leadership and management collaboration design and product entrepreneurship product development product management strategy and operations operations management cloud computing cloud infrastructure cloud platforms cloud storage culture docker (software) google app engine google cloud platform kubernetes
554,AI for Medicine,DeepLearning.AI," Machine Learning, Machine Learning Algorithms, Deep Learning, Python Programming, Artificial Neural Networks, Statistical Programming, Probability & Statistics",4.7,4.7(2.3K reviews),Intermediate · Specialization · 1 - 3 Months,"['machine learning', 'machine learning algorithms', 'deep learning', 'python programming', 'artificial neural networks', 'statistical programming', 'probability & statistics']",1.0,2300.0,0.5424736878416079,AI for Medicine machine learning machine learning algorithms deep learning python programming artificial neural networks statistical programming probability & statistics
555,TensorFlow: Advanced Techniques,DeepLearning.AI," Deep Learning, Machine Learning, Tensorflow, Artificial Neural Networks, Applied Machine Learning, Python Programming, Machine Learning Algorithms, Human Learning, Computer Vision, Computer Programming, Network Model, Machine Learning Software, Network Architecture, Training, Visualization (Computer Graphics), Computer Graphic Techniques, Strategy",4.8,4.8(1.4K reviews),Intermediate · Specialization · 3 - 6 Months,"['deep learning', 'machine learning', 'tensorflow', 'artificial neural networks', 'applied machine learning', 'python programming', 'machine learning algorithms', 'human learning', 'computer vision', 'computer programming', 'network model', 'machine learning software', 'network architecture', 'training', 'visualization (computer graphics)', 'computer graphic techniques', 'strategy']",1.0,1400.0,0.5113484365824212,TensorFlow: Advanced Techniques deep learning machine learning tensorflow artificial neural networks applied machine learning python programming machine learning algorithms human learning computer vision computer programming network model machine learning software network architecture training visualization (computer graphics) computer graphic techniques strategy
558,Google Cloud Fundamentals: Core Infrastructure,Google Cloud," Cloud Computing, Cloud Infrastructure, Cloud Platforms, Cloud Storage, Google App Engine, Google Cloud Platform, Kubernetes",4.7,4.7(48K reviews),Beginner · Course · 1 - 3 Months,"['cloud computing', 'cloud infrastructure', 'cloud platforms', 'cloud storage', 'google app engine', 'google cloud platform', 'kubernetes']",0.0,48000.0,0.8189415051656892,Google Cloud Fundamentals: Core Infrastructure cloud computing cloud infrastructure cloud platforms cloud storage google app engine google cloud platform kubernetes
559,Introduction to Cloud Computing,IBM," Cloud Computing, Cloud Applications, Cloud Infrastructure, Cloud Platforms, Cloud Storage, DevOps, IBM Cloud",4.6,4.6(5K reviews),Beginner · Course · 1 - 3 Months,"['cloud computing', 'cloud applications', 'cloud infrastructure', 'cloud platforms', 'cloud storage', 'devops', 'ibm cloud']",0.0,5000.0,0.5966294234803511,Introduction to Cloud Computing cloud computing cloud applications cloud infrastructure cloud platforms cloud storage devops ibm cloud
563,Configuration Management and the Cloud,Google," Cloud Computing, Cloud Platforms, Google Cloud Platform, Leadership and Management",4.7,4.7(2.4K reviews),Beginner · Course · 1 - 4 Weeks,"['cloud computing', 'cloud platforms', 'google cloud platform', 'leadership and management']",0.0,2400.0,0.5463452578102642,Configuration Management and the Cloud cloud computing cloud platforms google cloud platform leadership and management
565,Introduction to Microsoft Azure Cloud Services,Microsoft," Cloud Applications, Cloud Computing, Cloud Infrastructure, Microsoft Azure, Cloud Management, Cloud Platforms, Cloud Standards, Cloud-Based Integration, Software As A Service, Cloud Storage, Databases",4.6,4.6(1.9K reviews),Beginner · Course · 1 - 4 Weeks,"['cloud applications', 'cloud computing', 'cloud infrastructure', 'microsoft azure', 'cloud management', 'cloud platforms', 'cloud standards', 'cloud-based integration', 'software as a service', 'cloud storage', 'databases']",0.0,1900.0,0.5104752188007065,Introduction to Microsoft Azure Cloud Services cloud applications cloud computing cloud infrastructure microsoft azure cloud management cloud platforms cloud standards cloud-based integration software as a service cloud storage databases
567,AWS Cloud Practitioner Essentials,Amazon Web Services," Amazon Web Services, Cloud Computing",4.8,4.8(1.5K reviews),Beginner · Course · 1 - 3 Months,"['amazon web services', 'cloud computing']",0.0,1500.0,0.5177564321525051,AWS Cloud Practitioner Essentials amazon web services cloud computing
568,Cloud Computing Basics (Cloud 101),LearnQuest," Cloud Computing, Cloud Platforms, Software As A Service, Cloud Storage, Google Cloud Platform, Internet Of Things, Microsoft Azure",4.5,4.5(6.4K reviews),Beginner · Course · 1 - 3 Months,"['cloud computing', 'cloud platforms', 'software as a service', 'cloud storage', 'google cloud platform', 'internet of things', 'microsoft azure']",0.0,6400.0,0.6016432095284553,Cloud Computing Basics (Cloud 101) cloud computing cloud platforms software as a service cloud storage google cloud platform internet of things microsoft azure
569,Digital Transformation Using AI/ML with Google Cloud,Google Cloud," Cloud Computing, Google Cloud Platform, Business Transformation, Business Analysis, Data Management, Cloud Applications, Cloud Clients, Cloud Infrastructure, Cloud Platforms, Cloud-Based Integration, Data Analysis, Kubernetes, Machine Learning, Other Cloud Platforms and Tools, Applied Machine Learning, Human Learning, Innovation, Machine Learning Software, Strategy, Strategy and Operations, Customer Analysis, Machine Learning Algorithms, Cloud API, Google App Engine, Business Intelligence, Organizational Development, Algorithms, Leadership and Management, Data Architecture",4.7,4.7(6.8K reviews),Beginner · Specialization · 3 - 6 Months,"['cloud computing', 'google cloud platform', 'business transformation', 'business analysis', 'data management', 'cloud applications', 'cloud clients', 'cloud infrastructure', 'cloud platforms', 'cloud-based integration', 'data analysis', 'kubernetes', 'machine learning', 'other cloud platforms and tools', 'applied machine learning', 'human learning', 'innovation', 'machine learning software', 'strategy', 'strategy and operations', 'customer analysis', 'machine learning algorithms', 'cloud api', 'google app engine', 'business intelligence', 'organizational development', 'algorithms', 'leadership and management', 'data architecture']",0.0,6800.0,0.641100201756151,Digital Transformation Using AI/ML with Google Cloud cloud computing google cloud platform business transformation business analysis data management cloud applications cloud clients cloud infrastructure cloud platforms cloud-based integration data analysis kubernetes machine learning other cloud platforms and tools applied machine learning human learning innovation machine learning software strategy strategy and operations customer analysis machine learning algorithms cloud api google app engine business intelligence organizational development algorithms leadership and management data architecture
571,Cloud-Native Development with OpenShift and Kubernetes,Red Hat," Cloud Applications, Kubernetes, Cloud Computing, Cloud Platforms",4.7,4.7(114 reviews),Intermediate · Specialization · 3 - 6 Months,"['cloud applications', 'kubernetes', 'cloud computing', 'cloud platforms']",1.0,114.0,0.2698018651937742,Cloud-Native Development with OpenShift and Kubernetes cloud applications kubernetes cloud computing cloud platforms
572,Essential Google Cloud Infrastructure: Foundation,Google Cloud," Cloud Applications, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Platforms, Cloud-Based Integration, Computer Networking, Computer Programming, Google Cloud Platform, Network Architecture",4.7,4.7(17K reviews),Intermediate · Course · 1 - 4 Weeks,"['cloud applications', 'cloud computing', 'cloud infrastructure', 'cloud management', 'cloud platforms', 'cloud-based integration', 'computer networking', 'computer programming', 'google cloud platform', 'network architecture']",1.0,17000.0,0.7244809379865418,Essential Google Cloud Infrastructure: Foundation cloud applications cloud computing cloud infrastructure cloud management cloud platforms cloud-based integration computer networking computer programming google cloud platform network architecture
573,Moving to the Cloud,The University of Melbourne," Cloud Computing, Leadership and Management, Strategy and Operations, Change Management, Cloud Clients, Strategy, Cloud Infrastructure, Cloud Management, Cloud Standards",4.5,4.5(227 reviews),Beginner · Course · 1 - 3 Months,"['cloud computing', 'leadership and management', 'strategy and operations', 'change management', 'cloud clients', 'strategy', 'cloud infrastructure', 'cloud management', 'cloud standards']",0.0,227.0,0.3110623407682026,Moving to the Cloud cloud computing leadership and management strategy and operations change management cloud clients strategy cloud infrastructure cloud management cloud standards
574,Google Cloud Digital Leader Training,Google Cloud," Cloud Computing, Cloud Infrastructure, Google Cloud Platform, Cloud Management, Cloud Platforms, Cloud Applications, Cloud-Based Integration, Cloud Clients, Kubernetes, Other Cloud Platforms and Tools, Cloud API, Data Management, DevOps, System Security, Data Architecture, Google App Engine, Collaboration, Innovation, Leadership and Management, Operations Management, Security Engineering, Machine Learning",4.8,4.8(3.8K reviews),Beginner · Professional Certificate · 3 - 6 Months,"['cloud computing', 'cloud infrastructure', 'google cloud platform', 'cloud management', 'cloud platforms', 'cloud applications', 'cloud-based integration', 'cloud clients', 'kubernetes', 'other cloud platforms and tools', 'cloud api', 'data management', 'devops', 'system security', 'data architecture', 'google app engine', 'collaboration', 'innovation', 'leadership and management', 'operations management', 'security engineering', 'machine learning']",0.0,3800.0,0.6041129944409251,Google Cloud Digital Leader Training cloud computing cloud infrastructure google cloud platform cloud management cloud platforms cloud applications cloud-based integration cloud clients kubernetes other cloud platforms and tools cloud api data management devops system security data architecture google app engine collaboration innovation leadership and management operations management security engineering machine learning
576,Internet of Things and AI Cloud,University of California San Diego," Computer Networking, Internet Of Things, Communication, Computer Vision, Software-Defined Networking, Computer Programming, Cloud Computing, Python Programming",4.2,4.2(1.7K reviews),Intermediate · Specialization · 3 - 6 Months,"['computer networking', 'internet of things', 'communication', 'computer vision', 'software-defined networking', 'computer programming', 'cloud computing', 'python programming']",1.0,1700.0,0.4429569805115206,Internet of Things and AI Cloud computer networking internet of things communication computer vision software-defined networking computer programming cloud computing python programming
577,Create a Virtual Private Cloud (VPC) Using AWS,Coursera Project Network, Cloud Computing,4.4,4.4(126 reviews),Beginner · Guided Project · Less Than 2 Hours,['cloud computing'],0.0,126.0,0.25069510862274613,Create a Virtual Private Cloud (VPC) Using AWS cloud computing
578,Building Scalable Java Microservices with Spring Boot and Spring Cloud,Google Cloud," Cloud Applications, Cloud Computing, Cloud Infrastructure, Cloud Platforms, Google App Engine, Google Cloud Platform, Java Programming, Kubernetes",4.3,4.3(1.2K reviews),Intermediate · Course · 1 - 4 Weeks,"['cloud applications', 'cloud computing', 'cloud infrastructure', 'cloud platforms', 'google app engine', 'google cloud platform', 'java programming', 'kubernetes']",1.0,1200.0,0.4283809991973098,Building Scalable Java Microservices with Spring Boot and Spring Cloud cloud applications cloud computing cloud infrastructure cloud platforms google app engine google cloud platform java programming kubernetes
579,Preparing for your Professional Cloud Architect Journey,Google Cloud," Google Cloud Platform, Cloud Computing, Cloud Engineering, Critical Thinking, Cloud Applications, Cloud Platforms, Computer Security Models, Devops Tools, Operational Analysis, Software Testing",4.7,4.7(1.3K reviews),Advanced · Course · 1 - 3 Months,"['google cloud platform', 'cloud computing', 'cloud engineering', 'critical thinking', 'cloud applications', 'cloud platforms', 'computer security models', 'devops tools', 'operational analysis', 'software testing']",2.0,1300.0,0.4905805961928356,Preparing for your Professional Cloud Architect Journey google cloud platform cloud computing cloud engineering critical thinking cloud applications cloud platforms computer security models devops tools operational analysis software testing
580,Getting started with Google Workspace,Google Cloud," Collaboration, Communication, Google Cloud Platform, Cloud Applications, User Experience, Cloud Platforms, Leadership and Management, Cloud Computing, Business Communication, Organizational Development, Google App Engine, Cloud Storage, Data Management, Planning, Problem Solving, Business Analysis, Spreadsheet Software, Business Process Management, Data Visualization, Other Cloud Platforms and Tools, Project Management, Writing, Professional Development, Data Analysis, Strategy, Exploratory Data Analysis, Design and Product, Visual Design, Graphic Design",4.7,4.7(1.4K reviews),Beginner · Specialization · 3 - 6 Months,"['collaboration', 'communication', 'google cloud platform', 'cloud applications', 'user experience', 'cloud platforms', 'leadership and management', 'cloud computing', 'business communication', 'organizational development', 'google app engine', 'cloud storage', 'data management', 'planning', 'problem solving', 'business analysis', 'spreadsheet software', 'business process management', 'data visualization', 'other cloud platforms and tools', 'project management', 'writing', 'professional development', 'data analysis', 'strategy', 'exploratory data analysis', 'design and product', 'visual design', 'graphic design']",0.0,1400.0,0.49731993523324136,Getting started with Google Workspace collaboration communication google cloud platform cloud applications user experience cloud platforms leadership and management cloud computing business communication organizational development google app engine cloud storage data management planning problem solving business analysis spreadsheet software business process management data visualization other cloud platforms and tools project management writing professional development data analysis strategy exploratory data analysis design and product visual design graphic design
581,Starting Your Career with AWS Cloud,Amazon Web Services, Cloud Computing,4.8,4.8(47 reviews),Beginner · Specialization · 1 - 3 Months,['cloud computing'],0.0,47.0,0.19778218890234006,Starting Your Career with AWS Cloud cloud computing
582,Managing Cloud-native Applications with Kubernetes,Red Hat," Cloud Applications, Kubernetes, Cloud Computing, Cloud Platforms",4.8,4.8(35 reviews),Intermediate · Course · 1 - 4 Weeks,"['cloud applications', 'kubernetes', 'cloud computing', 'cloud platforms']",1.0,35.0,0.17104409596477493,Managing Cloud-native Applications with Kubernetes cloud applications kubernetes cloud computing cloud platforms
585,Exam Prep: AWS Certified Cloud Practitioner Foundations,Amazon Web Services, Cloud Computing,4.5,4.5(56 reviews),Beginner · Course · 1 - 4 Weeks,['cloud computing'],0.0,56.0,0.19026861888753965,Exam Prep: AWS Certified Cloud Practitioner Foundations cloud computing
586,Introduction to SQL for BigQuery and Cloud SQL,Google Cloud," Cloud Computing, SQL",4.6,4.6(70 reviews),Beginner · Project · Less Than 2 Hours,"['cloud computing', 'sql']",0.0,70.0,0.21765969167437701,Introduction to SQL for BigQuery and Cloud SQL cloud computing sql
587,Google Cloud Product Fundamentals en Español,Google Cloud," Google Cloud Platform, Cloud Computing, Planning",4.7,4.7(59 reviews),Beginner · Course · 1 - 3 Months,"['google cloud platform', 'cloud computing', 'planning']",0.0,59.0,0.21059391726529064,Google Cloud Product Fundamentals en Español google cloud platform cloud computing planning
588,"App Deployment, Debugging, and Performance",Google Cloud," Cloud Computing, Cloud Platforms, Google Cloud Platform",4.6,4.6(1.2K reviews),Intermediate · Course · 1 - 3 Months,"['cloud computing', 'cloud platforms', 'google cloud platform']",1.0,1200.0,0.469571740642114,"App Deployment, Debugging, and Performance cloud computing cloud platforms google cloud platform"
589,Understanding Google Cloud Security and Operations,Google Cloud," Cloud Computing, Cloud Infrastructure, Cloud Management, Google Cloud Platform, Cloud Applications, Collaboration, Leadership and Management, Operations Management, Security Engineering, System Security, DevOps",4.8,4.8(595 reviews),Beginner · Course · 1 - 3 Months,"['cloud computing', 'cloud infrastructure', 'cloud management', 'google cloud platform', 'cloud applications', 'collaboration', 'leadership and management', 'operations management', 'security engineering', 'system security', 'devops']",0.0,595.0,0.4319098002120072,Understanding Google Cloud Security and Operations cloud computing cloud infrastructure cloud management google cloud platform cloud applications collaboration leadership and management operations management security engineering system security devops
590,Foundations of Red Hat Cloud-native Development,Red Hat," Cloud Applications, Cloud Computing, Kubernetes, Cloud Platforms",4.7,4.7(86 reviews),Intermediate · Course · 1 - 4 Weeks,"['cloud applications', 'cloud computing', 'kubernetes', 'cloud platforms']",1.0,86.0,0.24440875918098084,Foundations of Red Hat Cloud-native Development cloud applications cloud computing kubernetes cloud platforms
591,Essential Cloud Infrastructure: Core Services 日本語版,Google Cloud," Cloud Computing, Google Cloud Platform",4.5,4.5(165 reviews),Intermediate · Course · 1 - 3 Months,"['cloud computing', 'google cloud platform']",1.0,165.0,0.2834096027863052,Essential Cloud Infrastructure: Core Services 日本語版 cloud computing google cloud platform
592,Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro,Google Cloud," Cloud Computing, Google Cloud Platform",4.7,4.7(122 reviews),Intermediate · Course · 1 - 3 Months,"['cloud computing', 'google cloud platform']",1.0,122.0,0.2759222808950011,Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro cloud computing google cloud platform
593,Innovating with Data and Google Cloud,Google Cloud," Cloud Computing, Data Management, Machine Learning, Cloud Platforms, Google Cloud Platform",4.8,4.8(735 reviews),Beginner · Course · 1 - 3 Months,"['cloud computing', 'data management', 'machine learning', 'cloud platforms', 'google cloud platform']",0.0,735.0,0.45151983541283075,Innovating with Data and Google Cloud cloud computing data management machine learning cloud platforms google cloud platform
594,Mitigating Security Vulnerabilities on Google Cloud,Google Cloud," Cloud Computing, Cloud Platforms, Computer Security Models, Google Cloud Platform, Network Security, Security Engineering, Security Software, Security Strategy, Software Security, System Security",4.7,4.7(709 reviews),Intermediate · Course · 1 - 4 Weeks,"['cloud computing', 'cloud platforms', 'computer security models', 'google cloud platform', 'network security', 'security engineering', 'security software', 'security strategy', 'software security', 'system security']",1.0,709.0,0.4354646870972097,Mitigating Security Vulnerabilities on Google Cloud cloud computing cloud platforms computer security models google cloud platform network security security engineering security software security strategy software security system security
595,Google Cloud Big Data and Machine Learning Fundamentals,Google Cloud," Big Data, Cloud Computing, Cloud Platforms, Google Cloud Platform, Human Learning, Machine Learning",4.7,4.7(16K reviews),Beginner · Course · 1 - 3 Months,"['big data', 'cloud computing', 'cloud platforms', 'google cloud platform', 'human learning', 'machine learning']",0.0,16000.0,0.7189640145539207,Google Cloud Big Data and Machine Learning Fundamentals big data cloud computing cloud platforms google cloud platform human learning machine learning
596,"Introduction to Containers w/ Docker, Kubernetes & OpenShift",IBM," Kubernetes, Docker (Software), Cloud Computing",4.4,4.4(676 reviews),Intermediate · Course · 1 - 3 Months,"['kubernetes', 'docker (software)', 'cloud computing']",1.0,676.0,0.3932725056608382,"Introduction to Containers w/ Docker, Kubernetes & OpenShift kubernetes docker (software) cloud computing"
597,Reliable Cloud Infrastructure: Design and Process 日本語版,Google Cloud," Cloud Computing, Google Cloud Platform, Cloud Platforms, Computer Architecture, Cloud Infrastructure, Computer Networking, Cloud Management, Docker (Software), Network Architecture",4.6,4.6(80 reviews),Intermediate · Course · 1 - 3 Months,"['cloud computing', 'google cloud platform', 'cloud platforms', 'computer architecture', 'cloud infrastructure', 'computer networking', 'cloud management', 'docker (software)', 'network architecture']",1.0,80.0,0.22939645613982831,Reliable Cloud Infrastructure: Design and Process 日本語版 cloud computing google cloud platform cloud platforms computer architecture cloud infrastructure computer networking cloud management docker (software) network architecture
598,Getting Started with Terraform for Google Cloud,Google Cloud," Cloud Infrastructure, DevOps, Cloud Computing, Cloud Management, Cloud Platforms, Google Cloud Platform",4.6,4.6(30 reviews),Beginner · Course · 1 - 3 Months,"['cloud infrastructure', 'devops', 'cloud computing', 'cloud management', 'cloud platforms', 'google cloud platform']",0.0,30.0,0.1438475642430906,Getting Started with Terraform for Google Cloud cloud infrastructure devops cloud computing cloud management cloud platforms google cloud platform
599,API Security on Google Cloud's Apigee API Platform,Google Cloud, Cloud Computing,4.6,4.6(812 reviews),Beginner · Course · 1 - 4 Weeks,['cloud computing'],0.0,812.0,0.43481830091208185,API Security on Google Cloud's Apigee API Platform cloud computing
601,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",University of Illinois at Urbana-Champaign," Cloud Applications, Cloud Computing, Cloud Infrastructure, Cloud Platforms, Cloud Storage, Software As A Service, Amazon Web Services, Cloud-Based Integration, Distributed Computing Architecture, Software Architecture",4.3,4.3(819 reviews),Intermediate · Course · 1 - 3 Months,"['cloud applications', 'cloud computing', 'cloud infrastructure', 'cloud platforms', 'cloud storage', 'software as a service', 'amazon web services', 'cloud-based integration', 'distributed computing architecture', 'software architecture']",1.0,819.0,0.3966079092087849,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure cloud applications cloud computing cloud infrastructure cloud platforms cloud storage software as a service amazon web services cloud-based integration distributed computing architecture software architecture"
602,Google Cloud Fundamentals: Core Infrastructure dalam bahasa Indonesia,Google Cloud," Data Management, Databases, Computer Networking, Data Analysis Software, Cloud Computing, Computer Architecture, Network Security, Security Engineering, Business Analysis, Cloud Platforms, Communication, Cloud Storage, Google Cloud Platform, Google App Engine",4.9,4.9(606 reviews),Beginner · Course · 1 - 3 Months,"['data management', 'databases', 'computer networking', 'data analysis software', 'cloud computing', 'computer architecture', 'network security', 'security engineering', 'business analysis', 'cloud platforms', 'communication', 'cloud storage', 'google cloud platform', 'google app engine']",0.0,606.0,0.4460184983705671,Google Cloud Fundamentals: Core Infrastructure dalam bahasa Indonesia data management databases computer networking data analysis software cloud computing computer architecture network security security engineering business analysis cloud platforms communication cloud storage google cloud platform google app engine
603,API Development on Google Cloud's Apigee API Platform,Google Cloud," Computer Programming, Google Cloud Platform, Computer Programming Tools, Software Engineering, Cloud API, Cloud Applications, Software Architecture, Software Engineering Tools, Cloud Computing, Leadership and Management",4.6,4.6(1K reviews),Beginner · Course · 1 - 3 Months,"['computer programming', 'google cloud platform', 'computer programming tools', 'software engineering', 'cloud api', 'cloud applications', 'software architecture', 'software engineering tools', 'cloud computing', 'leadership and management']",0.0,1000.0,0.4533470874334266,API Development on Google Cloud's Apigee API Platform computer programming google cloud platform computer programming tools software engineering cloud api cloud applications software architecture software engineering tools cloud computing leadership and management
604,Reliable Cloud Infrastructure: Design and Process em Português Brasileiro,Google Cloud," Cloud Computing, Computer Architecture, Google Cloud Platform, Cloud Platforms, Software Architecture, Web Development, Cloud Load Balancing, Cloud Storage, DevOps, Full-Stack Web Development",4.7,4.7(127 reviews),Intermediate · Course · 1 - 3 Months,"['cloud computing', 'computer architecture', 'google cloud platform', 'cloud platforms', 'software architecture', 'web development', 'cloud load balancing', 'cloud storage', 'devops', 'full-stack web development']",1.0,127.0,0.27954853291887377,Reliable Cloud Infrastructure: Design and Process em Português Brasileiro cloud computing computer architecture google cloud platform cloud platforms software architecture web development cloud load balancing cloud storage devops full-stack web development
605,Getting Started With Application Development,Google Cloud," Application Development, Cloud Computing, Cloud Platforms, Cloud Storage, Google Cloud Platform",4.5,4.5(2.1K reviews),Intermediate · Course · 1 - 3 Months,"['application development', 'cloud computing', 'cloud platforms', 'cloud storage', 'google cloud platform']",1.0,2100.0,0.5045720974373402,Getting Started With Application Development application development cloud computing cloud platforms cloud storage google cloud platform
606,Elastic Cloud Infrastructure: Scaling and Automation 日本語版,Google Cloud," Cloud Computing, Google Cloud Platform",4.5,4.5(108 reviews),Intermediate · Course · 1 - 3 Months,"['cloud computing', 'google cloud platform']",1.0,108.0,0.24675745930386694,Elastic Cloud Infrastructure: Scaling and Automation 日本語版 cloud computing google cloud platform
607,Organizational Change and Culture for Adopting Google Cloud,Google Cloud," Cloud Computing, Leadership and Management, Strategy and Operations, Business Transformation, DevOps, Innovation, Cloud-Based Integration, Collaboration, Google Cloud Platform, Strategy, Cloud Platforms, Communication, Product Development, Business Analysis, Change Management, Cloud Applications, Cloud Clients, Cloud Infrastructure, Design and Product, Kubernetes, Organizational Development, Other Cloud Platforms and Tools, Business Intelligence, Customer Analysis, Data Analysis, Entrepreneurship, Product Management, Cloud API, Google App Engine, Operations Management, Culture",4.7,4.7(3.5K reviews),Beginner · Specialization · 3 - 6 Months,"['cloud computing', 'leadership and management', 'strategy and operations', 'business transformation', 'devops', 'innovation', 'cloud-based integration', 'collaboration', 'google cloud platform', 'strategy', 'cloud platforms', 'communication', 'product development', 'business analysis', 'change management', 'cloud applications', 'cloud clients', 'cloud infrastructure', 'design and product', 'kubernetes', 'organizational development', 'other cloud platforms and tools', 'business intelligence', 'customer analysis', 'data analysis', 'entrepreneurship', 'product management', 'cloud api', 'google app engine', 'operations management', 'culture']",0.0,3500.0,0.580669717196727,Organizational Change and Culture for Adopting Google Cloud cloud computing leadership and management strategy and operations business transformation devops innovation cloud-based integration collaboration google cloud platform strategy cloud platforms communication product development business analysis change management cloud applications cloud clients cloud infrastructure design and product kubernetes organizational development other cloud platforms and tools business intelligence customer analysis data analysis entrepreneurship product management cloud api google app engine operations management culture
608,Logging and Monitoring in Google Cloud,Google Cloud," Cloud Computing, DevOps, Leadership and Management",4.7,4.7(192 reviews),Beginner · Course · 1 - 3 Months,"['cloud computing', 'devops', 'leadership and management']",0.0,192.0,0.3169214135582305,Logging and Monitoring in Google Cloud cloud computing devops leadership and management
609,Modernizing Data Lakes and Data Warehouses with Google Cloud,Google Cloud," Cloud Computing, Cloud Platforms, Cloud Storage, Data Architecture, Data Management, Data Warehousing, Databases, Google Cloud Platform, SQL, Warehouse Management",4.7,4.7(2.8K reviews),Intermediate · Course · 1 - 3 Months,"['cloud computing', 'cloud platforms', 'cloud storage', 'data architecture', 'data management', 'data warehousing', 'databases', 'google cloud platform', 'sql', 'warehouse management']",1.0,2800.0,0.5603686160476268,Modernizing Data Lakes and Data Warehouses with Google Cloud cloud computing cloud platforms cloud storage data architecture data management data warehousing databases google cloud platform sql warehouse management
610,Google Cloud Fundamentals: Core Infrastructure en Français,Google Cloud," Business Analysis, Cloud Computing, Data Analysis, Databases, Decision Making, Design and Product, Leadership and Management, Network Security, Security Engineering, Strategy, Google Cloud Platform",4.7,4.7(75 reviews),Beginner · Course · 1 - 3 Months,"['business analysis', 'cloud computing', 'data analysis', 'databases', 'decision making', 'design and product', 'leadership and management', 'network security', 'security engineering', 'strategy', 'google cloud platform']",0.0,75.0,0.23210692364738353,Google Cloud Fundamentals: Core Infrastructure en Français business analysis cloud computing data analysis databases decision making design and product leadership and management network security security engineering strategy google cloud platform
